pharmacy_id,sku,qty_available,price
ph25563,OTC026,70,140.15
ph25563,OTC035,32,172.15
ph25563,OTC030,71,24.1
ph25563,OTC011,15,121.23
ph25563,OTC037,98,53.81
ph25563,OTC040,96,41.09
ph25563,OTC036,23,51.32
ph65818,OTC043,82,121.5
ph65818,OTC037,15,40.63
ph65818,OTC023,79,168.98
ph65818,OTC011,46,191.25
ph65818,OTC036,59,134.13
ph65818,OTC035,11,110.53
ph65818,OTC031,18,52.84
ph65818,OTC017,97,41.47
ph65818,OTC042,32,134.41
ph65818,OTC008,25,158.75
ph65818,OTC015,17,216.62
ph65818,OTC016,82,177.69
ph65818,OTC034,95,158.95
ph65818,OTC013,71,112.58
ph65818,OTC033,42,198.38
ph65818,OTC032,37,80.02
ph65818,OTC038,36,156.7
ph65818,OTC010,12,105.12
ph65818,OTC039,81,23.4
ph65818,OTC009,24,77.71
ph63936,OTC002,102,222.38
ph63936,OTC034,85,215.95
ph63936,OTC033,42,175.66
ph63936,OTC038,85,187.83
ph63936,OTC036,97,193.05
ph63936,OTC040,96,173.13
ph63936,OTC030,34,139.03
ph63936,OTC003,145,79.66
ph63936,OTC037,49,57.81
ph63936,OTC011,66,73.13
ph63936,OTC006,64,106.94
ph63936,OTC010,96,57.15
ph63936,OTC005,50,113.44
ph63936,OTC007,83,122.78
ph63936,OTC009,57,223.38
ph63936,OTC008,100,100.0
ph63936,OTC017,17,65.22
ph63936,OTC041,20,172.26
ph63936,OTC026,93,17.84
ph63936,OTC032,64,90.06
ph63936,OTC035,69,169.48
ph67955,OTC026,40,22.42
ph67955,OTC002,68,45.18
ph67955,OTC043,72,25.25
ph67955,OTC011,36,126.25
ph67955,OTC037,67,200.52
ph67955,OTC013,90,35.61
ph67955,OTC006,47,208.68
ph67955,OTC023,61,128.21
ph67955,OTC007,83,49.96
ph67955,OTC031,18,226.41
ph67955,OTC030,15,135.56
ph67955,OTC009,93,190.92
ph67955,OTC033,42,235.51
ph67955,OTC042,96,210.08
ph67955,OTC041,17,152.35
ph67955,OTC032,25,64.8
ph67955,OTC008,100,195.81
ph67955,OTC035,29,176.17
ph67955,OTC001,153,211.04
ph45620,OTC032,92,198.93
ph45620,OTC006,43,207.38
ph45620,OTC030,93,149.73
ph45620,OTC038,69,64.29
ph45620,OTC002,125,159.02
ph45620,OTC026,93,245.88
ph45620,OTC008,77,232.04
ph45620,OTC035,59,124.4
ph45620,OTC043,70,82.85
ph45620,OTC009,90,65.38
ph45620,OTC023,75,53.05
ph45620,OTC016,51,66.98
ph45620,OTC041,51,241.19
ph45620,OTC017,45,20.67
ph45620,OTC013,23,85.41
ph45620,OTC001,154,106.16
ph45620,OTC040,34,110.29
ph45620,OTC037,34,74.52
ph45620,OTC034,64,159.12
ph45620,OTC036,44,158.69
ph56099,OTC030,62,139.3
ph56099,OTC009,70,190.46
ph56099,OTC016,57,110.36
ph56099,OTC006,65,186.8
ph56099,OTC037,36,28.12
ph56099,OTC036,56,153.88
ph56099,OTC023,72,161.57
ph56099,OTC040,99,39.69
ph56099,OTC031,71,204.87
ph56099,OTC032,33,248.39
ph56099,OTC041,11,39.63
ph56099,OTC034,35,213.71
ph56099,OTC013,47,73.28
ph56099,OTC042,96,152.54
ph56099,OTC038,80,238.62
ph56099,OTC035,42,146.6
ph56099,OTC011,19,94.43
ph56099,OTC033,52,50.95
ph56099,OTC026,69,105.94
ph56099,OTC010,11,79.09
ph56099,OTC002,123,112.78
ph10211,OTC037,42,204.66
ph10211,OTC006,52,154.95
ph10211,OTC031,80,198.82
ph10211,OTC038,33,244.07
ph10211,OTC023,36,206.61
ph10211,OTC013,76,143.6
ph10211,OTC039,87,82.42
ph10211,OTC030,86,72.4
ph10211,OTC035,84,64.07
ph10211,OTC043,49,215.03
ph10211,OTC016,58,210.32
ph10211,OTC026,95,141.41
ph10211,OTC015,45,219.42
ph10211,OTC002,129,209.07
ph10211,OTC011,84,188.39
ph10211,OTC003,64,117.75
ph10211,OTC010,48,112.99
ph10211,OTC034,56,118.18
ph10211,OTC040,92,91.71
ph93791,OTC001,172,82.04
ph93791,OTC007,62,118.36
ph93791,OTC003,189,121.53
ph93791,OTC032,14,207.7
ph93791,OTC043,22,77.07
ph93791,OTC017,12,133.66
ph93791,OTC023,54,201.84
ph93791,OTC006,85,246.41
ph93791,OTC009,66,148.94
ph93791,OTC037,88,235.87
ph93791,OTC036,34,96.8
ph93791,OTC041,51,224.35
ph93791,OTC034,94,142.52
ph93791,OTC008,53,168.74
ph93791,OTC040,25,27.97
ph93791,OTC002,128,67.78
ph93791,OTC013,12,43.2
ph93791,OTC030,20,77.13
ph93791,OTC031,88,172.63
ph93791,OTC033,95,175.14
ph94985,OTC017,74,218.65
ph94985,OTC007,94,103.67
ph94985,OTC035,18,48.99
ph94985,OTC013,27,61.55
ph94985,OTC033,44,193.53
ph94985,OTC030,51,225.2
ph94985,OTC043,17,114.1
ph94985,OTC010,99,219.48
ph94985,OTC026,32,196.84
ph94985,OTC006,53,169.17
ph94985,OTC016,91,227.89
ph94985,OTC009,81,55.09
ph94985,OTC031,93,41.64
ph94985,OTC005,92,157.95
ph94985,OTC038,22,178.04
ph94985,OTC015,23,135.27
ph94985,OTC036,42,43.72
ph94985,OTC008,25,229.75
ph94985,OTC001,171,210.28
ph94985,OTC002,131,73.98
ph94985,OTC039,17,84.22
ph94985,OTC023,71,17.91
ph94985,OTC041,12,26.67
ph94985,OTC032,27,228.04
ph86044,OTC023,62,188.7
ph86044,OTC002,197,94.55
ph86044,OTC007,15,204.88
ph86044,OTC034,25,88.83
ph86044,OTC042,24,240.22
ph86044,OTC009,19,61.57
ph86044,OTC035,53,187.41
ph86044,OTC026,33,131.86
ph86044,OTC036,31,128.91
ph86044,OTC017,66,31.26
ph86044,OTC031,16,194.74
ph86044,OTC030,61,160.45
ph86044,OTC011,97,93.57
ph86044,OTC016,38,103.6
ph86044,OTC003,190,233.65
ph86044,OTC008,23,194.44
ph86044,OTC015,98,36.13
ph86044,OTC001,138,162.98
ph86044,OTC043,13,44.17
ph86044,OTC039,60,210.83
ph70670,OTC030,44,241.05
ph70670,OTC013,93,160.86
ph70670,OTC031,42,190.37
ph70670,OTC015,48,90.71
ph70670,OTC038,24,243.1
ph70670,OTC005,76,77.51
ph70670,OTC007,68,156.3
ph70670,OTC032,90,162.64
ph70670,OTC002,189,184.97
ph70670,OTC040,98,68.71
ph70670,OTC003,173,185.97
ph70670,OTC043,76,151.54
ph70670,OTC017,13,87.61
ph70670,OTC023,31,223.89
ph70670,OTC037,40,201.02
ph70670,OTC034,25,249.19
ph70670,OTC035,84,66.66
ph70670,OTC036,40,206.97
ph70670,OTC011,88,69.45
ph70670,OTC042,89,181.79
ph70670,OTC010,46,48.22
ph77658,OTC015,48,84.55
ph77658,OTC017,45,244.09
ph77658,OTC001,111,80.96
ph77658,OTC005,64,123.72
ph77658,OTC039,59,141.7
ph77658,OTC038,30,52.34
ph77658,OTC030,54,207.66
ph77658,OTC003,97,122.92
ph77658,OTC033,45,205.24
ph77658,OTC023,65,143.77
ph77658,OTC013,40,145.74
ph77658,OTC016,30,23.49
ph77658,OTC043,84,175.16
ph77658,OTC042,41,28.58
ph77658,OTC032,20,120.51
ph77658,OTC011,56,247.03
ph77658,OTC002,82,159.35
ph77658,OTC026,96,42.22
ph77658,OTC009,52,153.18
ph11542,OTC003,77,49.25
ph11542,OTC039,43,237.91
ph11542,OTC040,100,227.66
ph11542,OTC008,22,84.96
ph11542,OTC037,80,174.46
ph11542,OTC015,57,119.62
ph11542,OTC006,38,41.35
ph11542,OTC013,74,134.92
ph11542,OTC038,29,27.26
ph11542,OTC034,33,123.54
ph11542,OTC035,72,116.06
ph11542,OTC007,24,188.21
ph11542,OTC017,34,97.5
ph11542,OTC023,29,143.83
ph11542,OTC002,160,63.34
ph11542,OTC033,43,217.46
ph11542,OTC031,30,112.48
ph11542,OTC042,45,45.32
ph11542,OTC016,26,204.56
ph11542,OTC010,69,176.58
ph11542,OTC032,51,220.59
ph11542,OTC026,55,117.34
ph11542,OTC036,27,210.14
ph61016,OTC002,156,33.12
ph61016,OTC035,46,164.64
ph61016,OTC010,86,39.18
ph61016,OTC011,65,76.5
ph61016,OTC015,40,45.74
ph61016,OTC039,14,88.66
ph61016,OTC032,65,197.74
ph61016,OTC043,99,85.19
ph61016,OTC009,39,46.85
ph61016,OTC034,60,33.95
ph61016,OTC033,70,129.05
ph61016,OTC005,21,204.48
ph61016,OTC008,81,175.46
ph61016,OTC023,67,215.7
ph61016,OTC031,84,187.46
ph61016,OTC006,98,127.73
ph61016,OTC040,92,203.82
ph61016,OTC026,78,231.78
ph61016,OTC030,77,238.97
ph61016,OTC003,128,206.37
ph61016,OTC001,107,152.0
ph61016,OTC037,81,230.98
ph39668,OTC008,72,246.08
ph39668,OTC039,21,133.06
ph39668,OTC042,23,210.25
ph39668,OTC040,52,35.85
ph39668,OTC011,100,192.66
ph39668,OTC003,69,135.26
ph39668,OTC035,24,83.99
ph39668,OTC037,73,153.69
ph39668,OTC026,18,210.05
ph39668,OTC015,22,109.51
ph39668,OTC023,60,83.25
ph39668,OTC036,100,176.85
ph39668,OTC033,89,33.93
ph39668,OTC030,55,19.97
ph39668,OTC038,92,76.24
ph39668,OTC031,52,158.79
ph39668,OTC007,11,175.67
ph39668,OTC001,187,159.18
ph39668,OTC034,58,48.52
ph39668,OTC016,41,29.39
ph95230,OTC002,186,141.15
ph95230,OTC030,75,139.43
ph95230,OTC023,66,224.34
ph95230,OTC043,61,35.96
ph95230,OTC003,82,237.18
ph95230,OTC033,68,223.32
ph95230,OTC009,66,193.78
ph95230,OTC040,22,135.12
ph95230,OTC001,198,58.73
ph95230,OTC017,40,56.75
ph95230,OTC011,23,84.14
ph95230,OTC005,13,103.8
ph95230,OTC016,33,122.1
ph95230,OTC039,86,128.79
ph95230,OTC036,59,131.58
ph95230,OTC037,10,68.54
ph95230,OTC010,100,219.84
ph95230,OTC006,88,78.47
ph95230,OTC015,84,247.94
ph42395,OTC039,75,125.24
ph42395,OTC033,15,194.45
ph42395,OTC011,10,20.31
ph42395,OTC005,64,95.07
ph42395,OTC023,79,30.92
ph42395,OTC008,37,118.32
ph42395,OTC040,71,192.01
ph42395,OTC007,70,131.12
ph42395,OTC041,76,186.79
ph42395,OTC003,199,121.17
ph42395,OTC043,64,158.34
ph42395,OTC037,89,89.68
ph42395,OTC042,23,180.98
ph42395,OTC010,47,149.53
ph42395,OTC015,17,49.9
ph42395,OTC009,89,163.08
ph42395,OTC035,20,141.55
ph42395,OTC034,83,165.5
ph42395,OTC038,20,52.49
ph42395,OTC031,85,45.61
ph42395,OTC002,107,29.78
ph42395,OTC036,71,98.17
ph21374,OTC002,192,89.87
ph21374,OTC032,54,67.5
ph21374,OTC017,42,145.81
ph21374,OTC040,42,34.7
ph21374,OTC016,69,24.44
ph21374,OTC023,70,27.75
ph21374,OTC009,83,49.47
ph21374,OTC030,18,60.11
ph21374,OTC013,32,184.7
ph21374,OTC026,10,67.95
ph21374,OTC003,70,104.61
ph21374,OTC010,31,120.41
ph21374,OTC042,82,206.27
ph21374,OTC036,76,116.5
ph21374,OTC005,56,23.07
ph21374,OTC037,68,49.3
ph21374,OTC015,94,202.53
ph21374,OTC007,91,28.94
ph21374,OTC041,62,51.8
ph91925,OTC015,81,43.16
ph91925,OTC034,92,193.78
ph91925,OTC043,86,26.36
ph91925,OTC006,58,70.32
ph91925,OTC002,170,195.56
ph91925,OTC041,31,146.02
ph91925,OTC040,48,233.77
ph91925,OTC016,56,243.61
ph91925,OTC017,59,216.79
ph91925,OTC031,81,178.05
ph91925,OTC038,81,245.26
ph91925,OTC037,15,233.02
ph91925,OTC030,31,43.74
ph91925,OTC013,54,64.7
ph91925,OTC007,49,201.43
ph91925,OTC023,89,211.22
ph91925,OTC026,58,117.51
ph91925,OTC032,64,74.82
ph91925,OTC005,50,44.88
ph91925,OTC001,132,125.75
ph91925,OTC010,19,220.83
ph83970,OTC009,18,94.56
ph83970,OTC023,16,190.08
ph83970,OTC041,63,194.47
ph83970,OTC039,45,204.58
ph83970,OTC037,100,36.31
ph83970,OTC005,19,123.62
ph83970,OTC003,195,86.3
ph83970,OTC042,23,64.39
ph83970,OTC010,37,112.21
ph83970,OTC017,11,88.58
ph83970,OTC011,22,160.86
ph83970,OTC043,35,77.84
ph83970,OTC007,92,170.35
ph83970,OTC035,56,133.84
ph83970,OTC032,37,249.91
ph83970,OTC040,69,153.43
ph83970,OTC006,54,22.88
ph83970,OTC016,51,199.1
ph83970,OTC008,83,118.28
ph83970,OTC038,75,182.32
ph88657,OTC042,31,180.42
ph88657,OTC011,54,119.46
ph88657,OTC008,14,103.14
ph88657,OTC041,73,78.85
ph88657,OTC023,54,143.05
ph88657,OTC039,93,223.33
ph88657,OTC043,41,112.14
ph88657,OTC017,34,58.05
ph88657,OTC030,93,230.73
ph88657,OTC010,38,92.41
ph88657,OTC038,40,165.43
ph88657,OTC031,26,242.61
ph88657,OTC026,14,218.12
ph88657,OTC015,59,15.11
ph88657,OTC001,137,102.18
ph88657,OTC036,17,80.44
ph88657,OTC003,115,56.08
ph88657,OTC009,59,86.13
ph96292,OTC013,68,57.88
ph96292,OTC011,29,75.42
ph96292,OTC032,70,58.51
ph96292,OTC017,95,49.05
ph96292,OTC037,51,108.61
ph96292,OTC042,46,214.71
ph96292,OTC038,57,237.94
ph96292,OTC026,20,191.09
ph96292,OTC003,166,134.89
ph96292,OTC036,95,73.18
ph96292,OTC006,50,156.53
ph96292,OTC010,69,60.38
ph96292,OTC039,55,22.2
ph96292,OTC002,61,175.61
ph96292,OTC030,29,86.4
ph96292,OTC005,15,38.23
ph96292,OTC007,96,82.0
ph96292,OTC031,14,178.28
ph96292,OTC035,54,92.49
ph96292,OTC001,147,176.12
ph96292,OTC008,76,97.55
ph97485,OTC001,116,240.73
ph97485,OTC010,45,200.96
ph97485,OTC036,89,110.51
ph97485,OTC011,55,81.94
ph97485,OTC026,90,234.71
ph97485,OTC005,76,70.15
ph97485,OTC016,55,182.54
ph97485,OTC039,23,189.94
ph97485,OTC002,173,83.67
ph97485,OTC043,36,101.51
ph97485,OTC017,31,47.34
ph97485,OTC042,85,238.02
ph97485,OTC008,23,38.27
ph97485,OTC032,75,98.61
ph97485,OTC023,97,132.59
ph97485,OTC009,93,128.56
ph97485,OTC033,84,181.35
ph97485,OTC035,74,42.9
ph97485,OTC038,49,60.16
ph80114,OTC037,29,209.32
ph80114,OTC009,35,165.57
ph80114,OTC001,97,69.86
ph80114,OTC043,38,84.0
ph80114,OTC030,53,22.99
ph80114,OTC032,59,69.26
ph80114,OTC011,76,170.94
ph80114,OTC038,86,228.08
ph80114,OTC017,96,142.4
ph80114,OTC007,48,50.36
ph80114,OTC008,90,174.8
ph80114,OTC041,92,161.14
ph80114,OTC006,52,151.69
ph80114,OTC003,114,178.6
ph80114,OTC031,21,21.76
ph80114,OTC015,46,97.87
ph80114,OTC040,85,211.16
ph80114,OTC010,59,56.24
ph80114,OTC036,91,36.46
ph80114,OTC026,30,59.34
ph80114,OTC035,83,74.17
ph80114,OTC034,21,154.05
ph80114,OTC016,41,181.64
ph80114,OTC005,55,158.3
ph75556,OTC017,87,84.67
ph75556,OTC006,61,230.27
ph75556,OTC011,100,201.12
ph75556,OTC013,85,169.31
ph75556,OTC040,13,164.21
ph75556,OTC005,66,224.21
ph75556,OTC041,87,64.93
ph75556,OTC001,199,18.32
ph75556,OTC007,19,139.65
ph75556,OTC008,25,241.59
ph75556,OTC039,33,55.85
ph75556,OTC009,18,135.67
ph75556,OTC038,75,22.22
ph75556,OTC030,93,57.23
ph75556,OTC035,99,94.28
ph75556,OTC031,46,57.51
ph75556,OTC026,67,66.2
ph75556,OTC034,100,58.21
ph75556,OTC015,27,30.51
ph83952,OTC037,37,187.93
ph83952,OTC010,84,114.72
ph83952,OTC042,46,99.18
ph83952,OTC013,78,235.3
ph83952,OTC002,161,137.08
ph83952,OTC007,40,71.92
ph83952,OTC001,198,125.5
ph83952,OTC040,16,225.93
ph83952,OTC011,96,93.89
ph83952,OTC033,27,180.38
ph83952,OTC016,42,176.44
ph83952,OTC009,50,233.76
ph83952,OTC031,89,94.8
ph83952,OTC039,15,227.77
ph83952,OTC041,60,179.09
ph83952,OTC035,97,115.96
ph83952,OTC036,41,94.96
ph83952,OTC015,57,156.67
ph83952,OTC003,64,161.67
ph83952,OTC030,31,234.81
ph83952,OTC034,80,165.84
ph83952,OTC038,98,66.91
ph83952,OTC017,88,179.2
ph58559,OTC036,57,83.99
ph58559,OTC006,67,70.65
ph58559,OTC035,99,98.72
ph58559,OTC013,80,89.7
ph58559,OTC008,58,144.44
ph58559,OTC023,81,35.98
ph58559,OTC030,71,204.2
ph58559,OTC005,59,210.32
ph58559,OTC034,37,228.37
ph58559,OTC003,104,209.28
ph58559,OTC026,53,168.81
ph58559,OTC040,23,155.69
ph58559,OTC001,158,74.94
ph58559,OTC031,79,171.69
ph58559,OTC009,77,67.77
ph58559,OTC038,10,106.41
ph58559,OTC032,67,152.76
ph58559,OTC010,36,78.65
ph58559,OTC007,84,163.98
ph58559,OTC042,70,44.58
ph69543,OTC038,98,49.23
ph69543,OTC035,26,157.91
ph69543,OTC003,77,66.33
ph69543,OTC031,57,219.58
ph69543,OTC009,100,85.31
ph69543,OTC026,97,106.97
ph69543,OTC005,89,68.14
ph69543,OTC030,99,18.1
ph69543,OTC032,72,17.81
ph69543,OTC013,36,206.64
ph69543,OTC007,27,26.95
ph69543,OTC034,55,163.93
ph69543,OTC002,162,225.61
ph69543,OTC041,57,42.08
ph69543,OTC043,82,89.8
ph69543,OTC006,46,144.59
ph69543,OTC042,87,174.6
ph69543,OTC001,195,141.99
ph56643,OTC001,80,120.81
ph56643,OTC009,12,82.83
ph56643,OTC006,67,195.34
ph56643,OTC011,49,32.99
ph56643,OTC002,129,217.49
ph56643,OTC033,47,125.72
ph56643,OTC005,98,139.09
ph56643,OTC040,60,47.52
ph56643,OTC031,79,201.47
ph56643,OTC016,51,175.93
ph56643,OTC043,27,57.1
ph56643,OTC034,14,159.73
ph56643,OTC015,11,95.41
ph56643,OTC036,78,42.93
ph56643,OTC003,128,155.18
ph56643,OTC013,21,221.92
ph56643,OTC007,42,81.2
ph56643,OTC026,80,87.87
ph56643,OTC030,87,204.06
ph56643,OTC039,70,68.64
ph56643,OTC017,65,186.92
ph56643,OTC042,32,15.3
ph56643,OTC041,53,97.15
ph63895,OTC006,65,38.81
ph63895,OTC043,51,119.38
ph63895,OTC030,83,22.74
ph63895,OTC038,44,210.67
ph63895,OTC005,45,220.96
ph63895,OTC008,86,226.79
ph63895,OTC002,120,160.19
ph63895,OTC009,73,162.46
ph63895,OTC011,58,55.23
ph63895,OTC032,52,222.39
ph63895,OTC031,40,108.16
ph63895,OTC033,36,141.85
ph63895,OTC039,99,128.39
ph63895,OTC037,94,189.0
ph63895,OTC041,94,205.67
ph63895,OTC003,126,64.87
ph63895,OTC035,42,20.18
ph63895,OTC015,26,241.65
ph63895,OTC026,77,68.06
ph63895,OTC010,11,118.71
ph63895,OTC040,81,189.27
ph20829,OTC032,82,155.14
ph20829,OTC017,19,151.82
ph20829,OTC041,72,157.93
ph20829,OTC006,98,135.08
ph20829,OTC039,36,45.23
ph20829,OTC043,92,137.76
ph20829,OTC008,29,184.27
ph20829,OTC001,149,208.66
ph20829,OTC005,25,123.14
ph20829,OTC033,85,32.27
ph20829,OTC037,14,120.07
ph20829,OTC023,41,240.2
ph20829,OTC031,80,247.14
ph20829,OTC007,92,183.43
ph20829,OTC030,81,73.15
ph20829,OTC011,40,36.57
ph20829,OTC042,52,39.54
ph20829,OTC026,35,58.93
ph20829,OTC040,18,40.31
ph20829,OTC034,60,71.32
ph20829,OTC015,29,141.05
ph20829,OTC038,65,35.22
ph20829,OTC036,100,186.01
ph98889,OTC023,66,178.74
ph98889,OTC030,66,95.7
ph98889,OTC034,77,138.81
ph98889,OTC003,157,104.67
ph98889,OTC031,58,153.88
ph98889,OTC037,77,162.37
ph98889,OTC008,82,124.38
ph98889,OTC026,52,53.71
ph98889,OTC043,80,237.72
ph98889,OTC032,49,32.16
ph98889,OTC010,83,159.74
ph98889,OTC039,13,81.37
ph98889,OTC002,81,27.22
ph98889,OTC036,15,151.85
ph98889,OTC041,54,202.08
ph98889,OTC005,32,31.9
ph98889,OTC015,79,33.22
ph98889,OTC033,14,218.08
ph98889,OTC017,25,238.29
ph98889,OTC016,48,165.93
ph98889,OTC009,52,93.97
ph98889,OTC011,76,170.71
ph98889,OTC035,47,58.21
ph98889,OTC013,54,98.91
ph99870,OTC001,141,164.0
ph99870,OTC033,79,22.26
ph99870,OTC009,28,236.2
ph99870,OTC035,87,97.66
ph99870,OTC038,59,145.84
ph99870,OTC013,74,169.81
ph99870,OTC005,54,218.82
ph99870,OTC017,80,88.26
ph99870,OTC007,92,212.11
ph99870,OTC016,15,31.08
ph99870,OTC039,38,215.13
ph99870,OTC011,99,161.19
ph99870,OTC037,57,69.12
ph99870,OTC002,191,26.38
ph99870,OTC042,10,94.6
ph99870,OTC015,85,160.5
ph99870,OTC040,71,51.26
ph99870,OTC041,21,191.68
ph31329,OTC033,87,188.26
ph31329,OTC039,63,171.84
ph31329,OTC032,52,196.86
ph31329,OTC026,56,46.28
ph31329,OTC001,159,39.91
ph31329,OTC015,63,95.41
ph31329,OTC043,77,234.7
ph31329,OTC037,14,170.39
ph31329,OTC003,61,218.11
ph31329,OTC017,15,151.6
ph31329,OTC041,56,38.83
ph31329,OTC013,84,78.17
ph31329,OTC010,15,232.22
ph31329,OTC023,93,223.31
ph31329,OTC002,100,140.69
ph31329,OTC031,27,161.82
ph31329,OTC016,97,229.79
ph31329,OTC009,11,142.84
ph31329,OTC034,73,209.27
ph31329,OTC042,35,180.45
ph31329,OTC038,88,17.9
ph31329,OTC040,85,246.98
ph31329,OTC008,45,143.11
ph68843,OTC023,34,223.5
ph68843,OTC037,95,232.33
ph68843,OTC016,77,163.74
ph68843,OTC026,47,28.5
ph68843,OTC013,64,107.87
ph68843,OTC005,32,147.51
ph68843,OTC040,76,82.22
ph68843,OTC034,84,116.88
ph68843,OTC011,32,50.11
ph68843,OTC041,40,138.21
ph68843,OTC002,113,153.91
ph68843,OTC033,77,173.22
ph68843,OTC017,27,56.4
ph68843,OTC042,92,67.19
ph68843,OTC031,18,70.01
ph68843,OTC008,25,97.6
ph68843,OTC001,57,244.8
ph68843,OTC007,74,175.91
ph68843,OTC030,73,55.35
ph68843,OTC036,13,98.34
ph22084,OTC033,48,198.67
ph22084,OTC013,33,72.1
ph22084,OTC026,94,25.26
ph22084,OTC023,18,245.34
ph22084,OTC043,10,215.88
ph22084,OTC001,187,217.4
ph22084,OTC032,32,128.26
ph22084,OTC009,71,27.73
ph22084,OTC007,22,193.43
ph22084,OTC034,65,181.14
ph22084,OTC037,20,174.64
ph22084,OTC008,46,239.95
ph22084,OTC040,76,18.85
ph22084,OTC002,81,185.19
ph22084,OTC006,36,155.44
ph22084,OTC016,25,175.34
ph22084,OTC038,41,225.4
ph22084,OTC042,45,152.66
ph22084,OTC010,71,86.58
ph22084,OTC005,41,104.47
ph22084,OTC003,64,20.03
ph22084,OTC017,85,166.4
ph22084,OTC036,22,238.86
ph22084,OTC030,75,185.74
ph78380,OTC026,33,53.9
ph78380,OTC015,80,225.66
ph78380,OTC039,66,237.75
ph78380,OTC009,22,35.02
ph78380,OTC032,100,30.65
ph78380,OTC005,74,212.05
ph78380,OTC002,139,195.82
ph78380,OTC036,85,203.74
ph78380,OTC016,15,59.95
ph78380,OTC043,99,238.26
ph78380,OTC040,37,47.18
ph78380,OTC031,91,45.28
ph78380,OTC033,63,34.05
ph78380,OTC038,36,193.49
ph78380,OTC011,59,223.78
ph78380,OTC030,48,228.86
ph78380,OTC035,44,133.76
ph78380,OTC041,61,148.77
ph78380,OTC006,72,121.86
ph78380,OTC008,72,200.0
ph78380,OTC037,78,232.38
ph78380,OTC023,82,48.79
ph78380,OTC013,13,78.41
ph81404,OTC007,53,182.83
ph81404,OTC033,50,169.65
ph81404,OTC040,63,54.68
ph81404,OTC010,85,109.44
ph81404,OTC038,99,129.37
ph81404,OTC037,67,207.15
ph81404,OTC011,14,236.87
ph81404,OTC039,81,218.3
ph81404,OTC015,27,91.79
ph81404,OTC034,10,59.51
ph81404,OTC002,86,162.46
ph81404,OTC041,31,34.99
ph81404,OTC031,79,165.11
ph81404,OTC013,50,87.67
ph81404,OTC042,13,243.37
ph81404,OTC032,29,124.55
ph81404,OTC035,83,48.78
ph81404,OTC016,53,182.65
ph18189,OTC042,65,209.11
ph18189,OTC015,16,41.87
ph18189,OTC043,47,85.98
ph18189,OTC002,177,198.27
ph18189,OTC008,45,185.05
ph18189,OTC039,50,238.2
ph18189,OTC006,95,111.44
ph18189,OTC030,86,61.21
ph18189,OTC005,79,102.21
ph18189,OTC037,13,159.54
ph18189,OTC032,74,161.0
ph18189,OTC040,44,182.66
ph18189,OTC003,118,70.43
ph18189,OTC033,73,57.37
ph18189,OTC010,56,202.35
ph18189,OTC036,21,132.29
ph18189,OTC034,74,38.26
ph18189,OTC007,79,89.34
ph18189,OTC016,66,185.83
ph18189,OTC023,47,237.5
ph18189,OTC017,72,170.76
ph18189,OTC011,82,72.76
ph17700,OTC040,20,178.9
ph17700,OTC043,66,169.19
ph17700,OTC008,62,222.53
ph17700,OTC011,89,75.29
ph17700,OTC036,100,227.48
ph17700,OTC030,50,41.11
ph17700,OTC013,49,215.79
ph17700,OTC033,51,198.48
ph17700,OTC034,80,209.46
ph17700,OTC016,76,133.41
ph17700,OTC017,91,25.7
ph17700,OTC007,31,17.13
ph17700,OTC026,40,63.07
ph17700,OTC037,44,127.96
ph17700,OTC042,29,222.55
ph17700,OTC035,12,124.11
ph17700,OTC003,77,70.27
ph17700,OTC032,16,94.98
ph98432,OTC023,14,238.59
ph98432,OTC016,90,153.43
ph98432,OTC040,75,161.11
ph98432,OTC001,182,24.93
ph98432,OTC043,89,211.65
ph98432,OTC003,196,131.49
ph98432,OTC035,28,119.77
ph98432,OTC015,87,106.8
ph98432,OTC010,90,144.7
ph98432,OTC017,41,19.77
ph98432,OTC041,52,199.23
ph98432,OTC038,92,210.36
ph98432,OTC037,48,29.57
ph98432,OTC007,56,230.26
ph98432,OTC009,86,116.31
ph98432,OTC039,15,240.81
ph98432,OTC042,18,78.15
ph98432,OTC011,39,134.1
ph98432,OTC030,27,79.01
ph98432,OTC034,70,160.21
ph98432,OTC031,68,237.39
ph98432,OTC036,71,113.65
ph98432,OTC013,52,190.58
ph34735,OTC003,177,138.03
ph34735,OTC011,95,158.64
ph34735,OTC032,36,144.15
ph34735,OTC033,28,154.62
ph34735,OTC017,25,20.9
ph34735,OTC008,65,167.41
ph34735,OTC036,35,216.5
ph34735,OTC042,84,127.04
ph34735,OTC041,29,246.61
ph34735,OTC030,89,156.16
ph34735,OTC015,10,167.61
ph34735,OTC040,20,126.8
ph34735,OTC026,100,208.75
ph34735,OTC006,41,86.44
ph34735,OTC007,47,243.83
ph34735,OTC013,54,28.84
ph34735,OTC001,144,138.99
ph34735,OTC034,51,168.65
ph58419,OTC006,94,126.61
ph58419,OTC015,52,170.55
ph58419,OTC043,23,224.56
ph58419,OTC036,56,104.3
ph58419,OTC010,31,187.16
ph58419,OTC035,39,65.43
ph58419,OTC030,34,96.26
ph58419,OTC042,39,58.11
ph58419,OTC013,18,94.6
ph58419,OTC005,24,55.78
ph58419,OTC031,85,48.64
ph58419,OTC041,49,212.1
ph58419,OTC008,91,154.6
ph58419,OTC007,34,196.16
ph58419,OTC017,87,234.87
ph58419,OTC039,35,102.66
